1	5000	5000	5000		64.90
2	5000	5000	5000		64.37
3	5000	5000	5000		64.81
4	5000	5000	5000		64.47
5	5000	5000	5000		64.85
1	5000	5000	5000		108.54
2	5000	5000	5000		109.57
3	5000	5000	5000		108.94
4	5000	5000	5000		109.77
5	5000	5000	5000		110.44
1	5000	5000	5000		229.88
2	5000	5000	5000		231.58
3	5000	5000	5000		229.77
4	5000	5000	5000		230.84
5	5000	5000	5000		229.78
1	5000	5000	5000		467.49
2	5000	5000	5000		454.17
3	5000	5000	5000		430.85
4	5000	5000	5000		432.57
5	5000	5000	5000		465.56
1	5000	5000	5000		867.70
2	5000	5000	5000		804.05
3	5000	5000	5000		710.77
4	5000	5000	5000		494.12
5	5000	5000	5000		663.68
