1	5000	5000	5000		126.46
2	5000	5000	5000		126.91
3	5000	5000	5000		126.08
4	5000	5000	5000		126.03
5	5000	5000	5000		127.56
1	5000	5000	5000		220.49
2	5000	5000	5000		249.46
3	5000	5000	5000		221.34
4	5000	5000	5000		219.16
5	5000	5000	5000		217.79
1	5000	5000	5000		461.85
2	5000	5000	5000		463.73
3	5000	5000	5000		458.24
4	5000	5000	5000		463.11
5	5000	5000	5000		461.38
1	5000	5000	5000		888.17
2	5000	5000	5000		886.70
3	5000	5000	5000		879.36
4	5000	5000	5000		881.49
5	5000	5000	5000		884.35
1	5000	5000	5000		1088.07
2	5000	5000	5000		1214.47
3	5000	5000	5000		1201.43
4	5000	5000	5000		1205.49
5	5000	5000	5000		1030.14
