1	5000	5000	5000		67.82
2	5000	5000	5000		68.86
3	5000	5000	5000		66.96
4	5000	5000	5000		67.79
5	5000	5000	5000		68.72
1	5000	5000	5000		110.27
2	5000	5000	5000		112.71
3	5000	5000	5000		111.51
4	5000	5000	5000		112.14
5	5000	5000	5000		113.32
1	5000	5000	5000		227.99
2	5000	5000	5000		230.28
3	5000	5000	5000		230.27
4	5000	5000	5000		233.74
5	5000	5000	5000		223.36
1	5000	5000	5000		422.06
2	5000	5000	5000		423.28
3	5000	5000	5000		451.01
4	5000	5000	5000		455.03
5	5000	5000	5000		455.51
1	5000	5000	5000		933.18
2	5000	5000	5000		1015.32
3	5000	5000	5000		923.87
4	5000	5000	5000		915.55
5	5000	5000	5000		928.24
