1	1000	1000	1000		427.32
2	1000	1000	1000		499.10
3	1000	1000	1000		491.74
4	1000	1000	1000		460.10
5	1000	1000	1000		449.13
1	1500	1500	1500		914.64
2	1500	1500	1500		951.40
3	1500	1500	1500		970.22
4	1500	1500	1500		762.85
5	1500	1500	1500		949.74
1	2000	2000	2000		1209.77
2	2000	2000	2000		1203.68
3	2000	2000	2000		1192.14
4	2000	2000	2000		1226.04
5	2000	2000	2000		1212.95
1	3000	3000	3000		1550.78
2	3000	3000	3000		1546.53
3	3000	3000	3000		1538.19
4	3000	3000	3000		1548.42
5	3000	3000	3000		1559.47
1	4000	4000	4000		1553.95
2	4000	4000	4000		1562.55
3	4000	4000	4000		966.96
4	4000	4000	4000		1559.22
5	4000	4000	4000		1564.55
1	5000	5000	5000		1704.93
2	5000	5000	5000		1694.25
3	5000	5000	5000		1686.59
4	5000	5000	5000		1686.91
5	5000	5000	5000		1689.66
1	6000	6000	6000		1723.04
2	6000	6000	6000		1715.89
3	6000	6000	6000		1700.90
4	6000	6000	6000		1689.37
5	6000	6000	6000		1709.22
1	8000	8000	8000		1717.36
2	8000	8000	8000		1715.61
3	8000	8000	8000		1720.70
4	8000	8000	8000		1716.12
5	8000	8000	8000		1724.19
1	10000	10000	10000		1718.16
2	10000	10000	10000		1711.60
3	10000	10000	10000		1712.29
4	10000	10000	10000		1714.91
5	10000	10000	10000		1722.79
1	12000	12000	12000		1761.70
2	12000	12000	12000		1760.35
3	12000	12000	12000		1765.54
4	12000	12000	12000		1754.62
5	12000	12000	12000		1708.58
