1	1000	1000	1000		70.34
2	1000	1000	1000		87.08
3	1000	1000	1000		108.62
4	1000	1000	1000		73.50
5	1000	1000	1000		101.30
1	1500	1500	1500		123.48
2	1500	1500	1500		123.17
3	1500	1500	1500		122.54
4	1500	1500	1500		123.89
5	1500	1500	1500		123.81
1	2000	2000	2000		128.43
2	2000	2000	2000		127.59
3	2000	2000	2000		128.78
4	2000	2000	2000		127.87
5	2000	2000	2000		128.89
1	3000	3000	3000		132.37
2	3000	3000	3000		133.35
3	3000	3000	3000		133.73
4	3000	3000	3000		133.93
5	3000	3000	3000		133.69
1	4000	4000	4000		133.28
2	4000	4000	4000		133.69
3	4000	4000	4000		134.20
4	4000	4000	4000		133.05
5	4000	4000	4000		134.50
1	5000	5000	5000		136.08
2	5000	5000	5000		136.07
3	5000	5000	5000		133.72
4	5000	5000	5000		135.57
5	5000	5000	5000		136.21
1	6000	6000	6000		136.12
2	6000	6000	6000		136.47
3	6000	6000	6000		135.54
4	6000	6000	6000		136.92
5	6000	6000	6000		136.66
1	8000	8000	8000		136.28
2	8000	8000	8000		136.22
3	8000	8000	8000		136.79
4	8000	8000	8000		135.69
5	8000	8000	8000		136.41
1	10000	10000	10000		137.94
2	10000	10000	10000		137.56
3	10000	10000	10000		137.99
4	10000	10000	10000		137.65
5	10000	10000	10000		137.81
1	12000	12000	12000		138.31
2	12000	12000	12000		138.04
3	12000	12000	12000		137.99
4	12000	12000	12000		137.86
5	12000	12000	12000		136.22
