1	1000	1000	1000		34.53
2	1000	1000	1000		56.73
3	1000	1000	1000		57.22
4	1000	1000	1000		56.93
5	1000	1000	1000		56.59
1	2000	2000	2000		65.16
2	2000	2000	2000		64.93
3	2000	2000	2000		64.96
4	2000	2000	2000		65.07
5	2000	2000	2000		63.59
1	3000	3000	3000		67.47
2	3000	3000	3000		65.95
3	3000	3000	3000		66.76
4	3000	3000	3000		66.81
5	3000	3000	3000		65.34
1	4000	4000	4000		67.85
2	4000	4000	4000		67.82
3	4000	4000	4000		65.83
4	4000	4000	4000		68.27
5	4000	4000	4000		67.51
1	5000	5000	5000		68.29
2	5000	5000	5000		68.05
3	5000	5000	5000		66.77
4	5000	5000	5000		68.31
5	5000	5000	5000		68.38
1	6000	6000	6000		67.29
2	6000	6000	6000		68.27
3	6000	6000	6000		68.31
4	6000	6000	6000		63.59
5	6000	6000	6000		68.40
1	8000	8000	8000		68.44
2	8000	8000	8000		65.95
3	8000	8000	8000		65.46
4	8000	8000	8000		68.26
5	8000	8000	8000		66.18
1	10000	10000	10000		66.04
2	10000	10000	10000		68.02
3	10000	10000	10000		68.38
4	10000	10000	10000		68.00
5	10000	10000	10000		68.80
1	12000	12000	12000		68.43
2	12000	12000	12000		67.97
3	12000	12000	12000		68.36
4	12000	12000	12000		65.99
5	12000	12000	12000		68.49
1	1000	1000	1000		49.07
2	1000	1000	1000		58.52
3	1000	1000	1000		51.50
4	1000	1000	1000		51.45
5	1000	1000	1000		58.52
1	2000	2000	2000		65.21
2	2000	2000	2000		65.32
3	2000	2000	2000		65.36
4	2000	2000	2000		65.24
5	2000	2000	2000		65.26
1	3000	3000	3000		67.68
2	3000	3000	3000		67.69
3	3000	3000	3000		67.54
4	3000	3000	3000		67.71
5	3000	3000	3000		66.49
1	4000	4000	4000		68.36
2	4000	4000	4000		68.26
3	4000	4000	4000		68.47
4	4000	4000	4000		68.45
5	4000	4000	4000		67.89
1	5000	5000	5000		68.43
2	5000	5000	5000		68.56
3	5000	5000	5000		68.59
4	5000	5000	5000		67.63
5	5000	5000	5000		67.71
1	6000	6000	6000		68.97
2	6000	6000	6000		67.66
3	6000	6000	6000		69.11
4	6000	6000	6000		68.97
5	6000	6000	6000		69.02
1	8000	8000	8000		69.26
2	8000	8000	8000		69.01
3	8000	8000	8000		69.41
4	8000	8000	8000		69.48
5	8000	8000	8000		68.78
1	10000	10000	10000		69.26
2	10000	10000	10000		69.09
3	10000	10000	10000		69.31
4	10000	10000	10000		59.67
5	10000	10000	10000		68.01
1	12000	12000	12000		69.24
2	12000	12000	12000		69.05
3	12000	12000	12000		69.21
4	12000	12000	12000		68.46
5	12000	12000	12000		67.72
1	14000	14000	14000		66.59
2	14000	14000	14000		68.82
3	14000	14000	14000		68.89
4	14000	14000	14000		68.71
5	14000	14000	14000		68.85
1	16000	16000	16000		68.60
2	16000	16000	16000		68.64
3	16000	16000	16000		68.44
4	16000	16000	16000		68.69
5	16000	16000	16000		68.67
1	18000	18000	18000		68.63
2	18000	18000	18000		68.51
3	18000	18000	18000		68.30
4	18000	18000	18000		68.18
5	18000	18000	18000		68.46
