1	1000	1000	1000		17.55
2	1000	1000	1000		26.78
3	1000	1000	1000		13.77
4	1000	1000	1000		11.80
5	1000	1000	1000		12.41
1	1500	1500	1500		114.76
2	1500	1500	1500		525.97
3	1500	1500	1500		529.97
4	1500	1500	1500		659.84
5	1500	1500	1500		793.60
1	2000	2000	2000		293.46
2	2000	2000	2000		624.16
3	2000	2000	2000		1044.39
4	2000	2000	2000		262.49
5	2000	2000	2000		444.30
1	3000	3000	3000		396.01
2	3000	3000	3000		258.79
3	3000	3000	3000		362.01
4	3000	3000	3000		612.68
5	3000	3000	3000		541.86
1	4000	4000	4000		350.97
2	4000	4000	4000		916.26
3	4000	4000	4000		963.22
4	4000	4000	4000		772.97
5	4000	4000	4000		1237.97
1	5000	5000	5000		1373.22
2	5000	5000	5000		772.08
3	5000	5000	5000		1037.74
4	5000	5000	5000		990.84
5	5000	5000	5000		882.44
1	6000	6000	6000		1240.37
2	6000	6000	6000		1167.05
3	6000	6000	6000		1054.63
4	6000	6000	6000		1234.35
5	6000	6000	6000		983.11
1	8000	8000	8000		1497.38
2	8000	8000	8000		1462.50
3	8000	8000	8000		1534.80
4	8000	8000	8000		1592.98
5	8000	8000	8000		1334.61
1	10000	10000	10000		1511.41
2	10000	10000	10000		1598.40
3	10000	10000	10000		1563.29
4	10000	10000	10000		1629.84
5	10000	10000	10000		1425.60
1	12000	12000	12000		1651.13
2	12000	12000	12000		1629.35
3	12000	12000	12000		1454.87
4	12000	12000	12000		1573.52
5	12000	12000	12000		1621.11
