16,73.289824,73.288437,61.797576
1,988.492330,988.487888,977.992034
2,506.466505,506.463538,495.517144
32,43.140279,43.137475,30.324633
4,259.584418,259.583531,248.561576
64,31.552182,31.547827,15.515734
8,135.424902,135.422489,123.942000
128,25.046368,25.045402,8.542411
