1,,64.925664
1,,64.904734
1,,65.131984
1,,65.072227
1,,65.125625
2,,108.359124
2,,108.314535
2,,109.769780
2,,108.136761
2,,108.899685
4,,229.504335
4,,229.514022
4,,229.382990
4,,229.676455
4,,230.681464
6,,337.019235
6,,336.738336
6,,338.150274
6,,337.598586
6,,338.020586
8,,466.339453
8,,466.967259
8,,467.148383
8,,468.132772
8,,467.645699
12,,675.925865
12,,678.293765
12,,679.454068
12,,679.113644
12,,678.617538
16,,873.044404
16,,873.406325
16,,871.834595
16,,873.907440
16,,870.918130
24,,1092.263216
24,,850.117290
24,,1105.619171
24,,1106.841193
24,,1099.548610
